id,history,comedy,animation,action,romance,documentary,mystery,crime,science fiction,fantasy,drama,western,horror,adventure,family,thriller,music,foreign,war
16085,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
16124,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16136,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
16148,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
16158,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16161,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
16162,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16191,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
16222,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16232,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16281,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16288,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16320,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
16323,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16337,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16340,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
16345,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16353,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
16363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16379,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16411,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
16520,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16523,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
16535,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16555,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16558,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16564,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
16577,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16608,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0
16614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16617,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
16635,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16643,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16651,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
16723,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16725,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16727,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16769,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16780,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16859,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
16866,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
16869,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
16871,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16873,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16888,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16911,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
16941,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
16969,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16972,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17047,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17058,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17108,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17127,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17130,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0
17134,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
17202,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17247,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17258,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
17277,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
17295,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
17320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17332,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17335,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17339,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
17347,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17360,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17379,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
17402,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17431,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
17436,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17450,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17466,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
17494,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17532,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
17578,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17585,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
17606,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
17609,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
17610,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17680,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17689,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
17692,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17707,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17708,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17711,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
17813,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17820,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17834,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
17880,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
17917,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
17926,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17927,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17935,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17979,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18009,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18032,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0
18041,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
18126,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
18162,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18164,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18176,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
18206,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
18254,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18320,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18360,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
18405,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
18410,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18462,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18475,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18476,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0
18487,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
18501,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18550,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18587,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
18615,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
18647,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18710,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
18734,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18736,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18764,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18777,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
18823,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18882,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18892,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18900,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
18923,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18937,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
18947,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18973,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19051,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
19058,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
19064,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19065,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
19084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19085,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
19143,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19158,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
19185,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19255,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19265,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19382,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19384,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
19405,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
19429,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
19507,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19585,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
19620,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
19623,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
19666,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
19703,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19827,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19840,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19898,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
19899,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19901,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
19908,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19912,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19931,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19959,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19980,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19994,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20002,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20009,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20048,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20148,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20174,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20178,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20304,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
20325,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20391,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
20421,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
20481,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
20483,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
20493,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20504,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20526,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20533,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
20616,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
20637,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20649,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
20662,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20688,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20697,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20701,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
20713,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20714,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20742,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
20761,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20763,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20764,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
20766,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20770,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20794,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20829,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20856,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
20857,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20912,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20968,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
21033,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
21052,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
21173,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
21185,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21208,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
21210,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21219,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
21241,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21259,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
21291,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21294,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
21297,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
21301,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21334,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
21345,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
21349,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21539,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
21570,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21610,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
21612,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
21755,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
21778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21879,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21925,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
21950,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
22013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22067,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
22074,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22094,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22189,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22215,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22256,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22267,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
22279,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22301,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22309,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22314,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
22315,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
22345,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
22377,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
22414,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22490,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22527,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
22538,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22556,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22586,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22597,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22717,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22787,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
22794,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22796,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
22798,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22803,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
22821,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22824,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
22825,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
22832,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22894,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22897,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22907,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
22949,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22954,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22970,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
22971,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
22972,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
23023,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
23047,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
23048,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23049,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23082,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23168,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
23169,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23172,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23174,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23330,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23367,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
23437,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
23451,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
23478,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23479,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23483,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23514,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23535,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
23601,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23629,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23631,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23685,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
23706,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23730,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23742,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23759,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
23830,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23919,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23939,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23947,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23949,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23954,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
23963,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
24016,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
24049,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24066,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24113,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24137,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24150,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24206,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
24226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24238,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24264,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
24274,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24276,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24293,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
24348,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
24418,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
24420,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
24438,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24469,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24558,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
24618,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
24662,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24684,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24686,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24739,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24746,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24748,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
24803,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24804,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
